category_code,model,origin_date,horizon,actual,predicted
N05C,moving_average,2018-05-31,3,20.0,25.333333333333332
N05C,holt_winters,2018-05-31,1,18.0,14.852454794829901
N05C,holt_winters,2018-05-31,3,20.0,16.103281045785252
N05C,sarima,2018-05-31,1,18.0,16.146756358430125
N05C,sarima,2018-05-31,3,20.0,16.963032762077844
N05C,naive,2018-06-30,1,19.0,18.0
N05C,naive,2018-06-30,3,12.0,18.0
N05C,seasonal_naive,2018-06-30,1,19.0,15.0
N05C,seasonal_naive,2018-06-30,3,12.0,23.0
N05C,moving_average,2018-06-30,1,19.0,17.333333333333332
N05C,moving_average,2018-06-30,3,12.0,17.333333333333332
N05C,holt_winters,2018-06-30,1,19.0,12.437377444045104
N05C,holt_winters,2018-06-30,3,12.0,16.432349504512658
N05C,sarima,2018-06-30,1,19.0,17.249962729694225
N05C,sarima,2018-06-30,3,12.0,17.05760440753344
N05C,naive,2018-07-31,1,20.0,19.0
N05C,naive,2018-07-31,3,25.0,19.0
N05C,seasonal_naive,2018-07-31,1,20.0,12.0
N05C,seasonal_naive,2018-07-31,3,25.0,15.0
N05C,moving_average,2018-07-31,1,20.0,16.666666666666668
N05C,moving_average,2018-07-31,3,25.0,16.666666666666668
N05C,holt_winters,2018-07-31,1,20.0,18.70871795234974
N05C,holt_winters,2018-07-31,3,25.0,17.70625478824762
N05C,sarima,2018-07-31,1,20.0,17.494121371928316
N05C,sarima,2018-07-31,3,25.0,17.107758413770156
N05C,naive,2018-08-31,1,12.0,20.0
N05C,naive,2018-08-31,3,22.0,20.0
N05C,seasonal_naive,2018-08-31,1,12.0,23.0
N05C,seasonal_naive,2018-08-31,3,22.0,15.0
N05C,moving_average,2018-08-31,1,12.0,19.0
N05C,moving_average,2018-08-31,3,22.0,19.0
N05C,holt_winters,2018-08-31,1,12.0,18.567689512825655
N05C,holt_winters,2018-08-31,3,22.0,21.817026319567752
N05C,sarima,2018-08-31,1,12.0,17.75287086139347
N05C,sarima,2018-08-31,3,22.0,17.174176376165647
N05C,naive,2018-09-30,1,25.0,12.0
N05C,naive,2018-09-30,3,27.0,12.0
N05C,seasonal_naive,2018-09-30,1,25.0,15.0
N05C,seasonal_naive,2018-09-30,3,27.0,6.0
N05C,moving_average,2018-09-30,1,25.0,17.0
N05C,moving_average,2018-09-30,3,27.0,17.0
N05C,holt_winters,2018-09-30,1,25.0,16.40335929604082
N05C,holt_winters,2018-09-30,3,27.0,19.65535508101879
N05C,sarima,2018-09-30,1,25.0,15.9674223586736
N05C,sarima,2018-09-30,3,27.0,16.973251768776322
N05C,naive,2018-10-31,1,22.0,25.0
N05C,naive,2018-10-31,3,23.0,25.0
N05C,seasonal_naive,2018-10-31,1,22.0,15.0
N05C,seasonal_naive,2018-10-31,3,23.0,11.0
N05C,moving_average,2018-10-31,1,22.0,19.0
N05C,moving_average,2018-10-31,3,23.0,19.0
N05C,holt_winters,2018-10-31,1,22.0,22.17368761179849
N05C,holt_winters,2018-10-31,3,23.0,28.593467270125423
N05C,sarima,2018-10-31,1,22.0,18.764344579254452
N05C,sarima,2018-10-31,3,23.0,17.288223307223447
N05C,naive,2018-11-30,1,27.0,22.0
N05C,naive,2018-11-30,3,12.0,22.0
N05C,seasonal_naive,2018-11-30,1,27.0,6.0
N05C,seasonal_naive,2018-11-30,3,12.0,12.0
N05C,moving_average,2018-11-30,1,27.0,19.666666666666668
N05C,moving_average,2018-11-30,3,12.0,19.666666666666668
N05C,holt_winters,2018-11-30,1,27.0,21.63205720127473
N05C,holt_winters,2018-11-30,3,12.0,15.7188578173126
N05C,sarima,2018-11-30,1,27.0,18.248477299839216
N05C,sarima,2018-11-30,3,12.0,17.333101126254746
N05C,naive,2018-12-31,1,23.0,27.0
N05C,naive,2018-12-31,3,19.0,27.0
N05C,seasonal_naive,2018-12-31,1,23.0,11.0
N05C,seasonal_naive,2018-12-31,3,19.0,42.0
N05C,moving_average,2018-12-31,1,23.0,24.666666666666668
N05C,moving_average,2018-12-31,3,19.0,24.666666666666668
N05C,holt_winters,2018-12-31,1,23.0,29.838541585081824
N05C,holt_winters,2018-12-31,3,19.0,20.604451978949573
N05C,sarima,2018-12-31,1,23.0,19.48286916027518
N05C,sarima,2018-12-31,3,19.0,17.564194800438212
N05C,naive,2019-01-31,1,12.0,23.0
N05C,naive,2019-01-31,3,22.0,23.0
N05C,seasonal_naive,2019-01-31,1,12.0,12.0
N05C,seasonal_naive,2019-01-31,3,22.0,21.0
N05C,moving_average,2019-01-31,1,12.0,24.0
N05C,moving_average,2019-01-31,3,22.0,24.0
N05C,holt_winters,2019-01-31,1,12.0,15.295488070523946
N05C,holt_winters,2019-01-31,3,22.0,13.69544310101314
N05C,sarima,2019-01-31,1,12.0,18.732021953137725
N05C,sarima,2019-01-31,3,22.0,17.600508249504777
N05C,naive,2019-02-28,1,19.0,12.0
N05C,naive,2019-02-28,3,26.0,12.0
N05C,seasonal_naive,2019-02-28,1,19.0,42.0
N05C,seasonal_naive,2019-02-28,3,26.0,13.0
N05C,moving_average,2019-02-28,1,19.0,20.666666666666668
N05C,moving_average,2019-02-28,3,26.0,20.666666666666668
N05C,holt_winters,2019-02-28,1,19.0,18.098786382056122
N05C,holt_winters,2019-02-28,3,26.0,16.09873422582979
N05C,sarima,2019-02-28,1,19.0,16.270899943470788
N05C,sarima,2019-02-28,3,26.0,17.35977385074881
N05C,naive,2019-03-31,1,22.0,19.0
N05C,naive,2019-03-31,3,25.0,19.0
N05C,seasonal_naive,2019-03-31,1,22.0,21.0
N05C,seasonal_naive,2019-03-31,3,25.0,18.0
N05C,moving_average,2019-03-31,1,22.0,18.0
N05C,moving_average,2019-03-31,3,25.0,18.0
N05C,holt_winters,2019-03-31,1,22.0,13.113532487974707
N05C,holt_winters,2019-03-31,3,25.0,15.113434642453305
N05C,sarima,2019-03-31,1,22.0,17.785841373710916
N05C,sarima,2019-03-31,3,25.0,17.482546597573872
N05C,naive,2019-04-30,1,26.0,22.0
N05C,naive,2019-04-30,3,20.0,22.0
N05C,seasonal_naive,2019-04-30,1,26.0,13.0
N05C,seasonal_naive,2019-04-30,3,20.0,19.0
N05C,moving_average,2019-04-30,1,26.0,17.666666666666668
N05C,moving_average,2019-04-30,3,20.0,17.666666666666668
N05C,holt_winters,2019-04-30,1,26.0,18.37938533651963
N05C,holt_winters,2019-04-30,3,20.0,14.779513429813221
N05C,sarima,2019-04-30,1,26.0,18.47679454435479
N05C,sarima,2019-04-30,3,20.0,17.592638809111378
N05C,naive,2019-05-31,1,25.0,26.0
N05C,naive,2019-05-31,3,26.0,26.0
N05C,seasonal_naive,2019-05-31,1,25.0,18.0
N05C,seasonal_naive,2019-05-31,3,26.0,20.0
N05C,moving_average,2019-05-31,1,25.0,22.333333333333332
N05C,moving_average,2019-05-31,3,26.0,22.333333333333332
N05C,holt_winters,2019-05-31,1,25.0,19.020423013627102
N05C,holt_winters,2019-05-31,3,26.0,20.420295023056788
N05C,sarima,2019-05-31,1,25.0,19.474483656626898
N05C,sarima,2019-05-31,3,26.0,17.778772000033126
R03,naive,2017-06-30,1,115.0,163.0
R03,naive,2017-06-30,3,139.0,163.0
R03,seasonal_naive,2017-06-30,1,115.0,109.0
R03,seasonal_naive,2017-06-30,3,139.0,121.0
R03,moving_average,2017-06-30,1,115.0,166.66666666666666
R03,moving_average,2017-06-30,3,139.0,166.66666666666666
R03,holt_winters,2017-06-30,1,115.0,96.45301210861423
R03,holt_winters,2017-06-30,3,139.0,128.0074304789943
R03,sarima,2017-06-30,1,115.0,150.98909574607202
R03,sarima,2017-06-30,3,139.0,155.7953305126451
R03,naive,2017-07-31,1,75.0,115.0
R03,naive,2017-07-31,3,247.0,115.0
R03,seasonal_naive,2017-07-31,1,75.0,116.0
R03,seasonal_naive,2017-07-31,3,247.0,220.0
R03,moving_average,2017-07-31,1,75.0,135.33333333333334
R03,moving_average,2017-07-31,3,247.0,135.33333333333334
R03,holt_winters,2017-07-31,1,75.0,99.97928005751325
R03,holt_winters,2017-07-31,3,247.0,244.2906793494124
R03,sarima,2017-07-31,1,75.0,134.92647715035457
R03,sarima,2017-07-31,3,247.0,187.97107366006344
R03,naive,2017-08-31,1,139.0,75.0
R03,naive,2017-08-31,3,196.0,75.0
R03,seasonal_naive,2017-08-31,1,139.0,121.0
R03,seasonal_naive,2017-08-31,3,196.0,150.0
R03,moving_average,2017-08-31,1,139.0,117.66666666666667
R03,moving_average,2017-08-31,3,196.0,117.66666666666667
R03,holt_winters,2017-08-31,1,139.0,125.05164141346167
R03,holt_winters,2017-08-31,3,196.0,176.82262279329493
R03,sarima,2017-08-31,1,139.0,118.21608406495507
R03,sarima,2017-08-31,3,196.0,154.80502740153494
R03,naive,2017-09-30,1,247.0,139.0
R03,naive,2017-09-30,3,204.0,139.0
R03,seasonal_naive,2017-09-30,1,247.0,220.0
R03,seasonal_naive,2017-09-30,3,204.0,275.0
R03,moving_average,2017-09-30,1,247.0,109.66666666666667
R03,moving_average,2017-09-30,3,204.0,109.66666666666667
R03,holt_winters,2017-09-30,1,247.0,235.14535108929485
R03,holt_winters,2017-09-30,3,204.0,274.3434922305934
R03,sarima,2017-09-30,1,247.0,182.36529398970902
R03,sarima,2017-09-30,3,204.0,207.96825277358832
R03,naive,2017-10-31,1,196.0,247.0
R03,naive,2017-10-31,3,219.0,247.0
R03,seasonal_naive,2017-10-31,1,196.0,150.0
R03,seasonal_naive,2017-10-31,3,219.0,196.406250002
R03,moving_average,2017-10-31,1,196.0,153.66666666666666
R03,moving_average,2017-10-31,3,219.0,153.66666666666666
R03,holt_winters,2017-10-31,1,196.0,183.57064109899017
R03,holt_winters,2017-10-31,3,219.0,220.80997187224744
R03,sarima,2017-10-31,1,196.0,185.65862563752574
R03,sarima,2017-10-31,3,219.0,188.7593073404168
R03,naive,2017-11-30,1,204.0,196.0
R03,naive,2017-11-30,3,253.0,196.0
R03,seasonal_naive,2017-11-30,1,204.0,275.0
R03,seasonal_naive,2017-11-30,3,253.0,117.0
R03,moving_average,2017-11-30,1,204.0,194.0
R03,moving_average,2017-11-30,3,253.0,194.0
R03,holt_winters,2017-11-30,1,204.0,282.0197646506251
R03,holt_winters,2017-11-30,3,253.0,228.11447319973172
R03,sarima,2017-11-30,1,204.0,236.1021241114144
R03,sarima,2017-11-30,3,253.0,175.74025486604438
R03,naive,2017-12-31,1,219.0,204.0
R03,naive,2017-12-31,3,269.0,204.0
R03,seasonal_naive,2017-12-31,1,219.0,196.406250002
R03,seasonal_naive,2017-12-31,3,269.0,139.0
R03,moving_average,2017-12-31,1,219.0,215.66666666666666
R03,moving_average,2017-12-31,3,269.0,215.66666666666666
R03,holt_winters,2017-12-31,1,219.0,209.21351828568424
R03,holt_winters,2017-12-31,3,269.0,224.4146104962667
R03,sarima,2017-12-31,1,219.0,181.61729071672642
R03,sarima,2017-12-31,3,269.0,181.4156479490679
R03,naive,2018-01-31,1,253.0,219.0
R03,naive,2018-01-31,3,229.0,219.0
R03,seasonal_naive,2018-01-31,1,253.0,117.0
R03,seasonal_naive,2018-01-31,3,229.0,209.0
R03,moving_average,2018-01-31,1,253.0,206.33333333333334
R03,moving_average,2018-01-31,3,229.0,206.33333333333334
R03,holt_winters,2018-01-31,1,253.0,214.73853322389087
R03,holt_winters,2018-01-31,3,229.0,204.64135868841868
R03,sarima,2018-01-31,1,253.0,184.07996189123284
R03,sarima,2018-01-31,3,229.0,202.61045714001975
R03,naive,2018-02-28,1,269.0,253.0
R03,naive,2018-02-28,3,192.0,253.0
R03,seasonal_naive,2018-02-28,1,269.0,139.0
R03,seasonal_naive,2018-02-28,3,192.0,128.0
R03,moving_average,2018-02-28,1,269.0,225.33333333333334
R03,moving_average,2018-02-28,3,192.0,225.33333333333334
R03,holt_winters,2018-02-28,1,269.0,235.31986202598233
R03,holt_winters,2018-02-28,3,192.0,153.52853858047374
R03,sarima,2018-02-28,1,269.0,221.3190737222194
R03,sarima,2018-02-28,3,192.0,166.61752901789419
R03,naive,2018-03-31,1,229.0,269.0
R03,naive,2018-03-31,3,101.0,269.0
R03,seasonal_naive,2018-03-31,1,229.0,209.0
R03,seasonal_naive,2018-03-31,3,101.0,163.0
R03,moving_average,2018-03-31,1,229.0,247.0
R03,moving_average,2018-03-31,3,101.0,247.0
R03,holt_winters,2018-03-31,1,229.0,218.77009796563598
R03,holt_winters,2018-03-31,3,101.0,185.4636428662771
R03,sarima,2018-03-31,1,229.0,234.82481314148248
R03,sarima,2018-03-31,3,101.0,181.9128030513977
R03,naive,2018-04-30,1,192.0,229.0
R03,naive,2018-04-30,3,90.0,229.0
R03,seasonal_naive,2018-04-30,1,192.0,128.0
R03,seasonal_naive,2018-04-30,3,90.0,115.0
R03,moving_average,2018-04-30,1,192.0,250.33333333333334
R03,moving_average,2018-04-30,3,90.0,250.33333333333334
R03,holt_winters,2018-04-30,1,192.0,159.7203672735276
R03,holt_winters,2018-04-30,3,90.0,124.09320604573186
R03,sarima,2018-04-30,1,192.0,175.0648220681976
R03,sarima,2018-04-30,3,90.0,162.70200528892536
R03,naive,2018-05-31,1,101.0,192.0
R03,naive,2018-05-31,3,159.0,192.0
R03,seasonal_naive,2018-05-31,1,101.0,163.0
R03,seasonal_naive,2018-05-31,3,159.0,75.0
R03,moving_average,2018-05-31,1,101.0,230.0
R03,moving_average,2018-05-31,3,159.0,230.0
R03,holt_winters,2018-05-31,1,101.0,195.8775968719075
R03,holt_winters,2018-05-31,3,159.0,114.23074331161965
R03,sarima,2018-05-31,1,101.0,186.58986585931564
R03,sarima,2018-05-31,3,159.0,164.5124151291486
R03,naive,2018-06-30,1,90.0,101.0
R03,naive,2018-06-30,3,205.0,101.0
R03,seasonal_naive,2018-06-30,1,90.0,115.0
R03,seasonal_naive,2018-06-30,3,205.0,139.0
R03,moving_average,2018-06-30,1,90.0,174.0
R03,moving_average,2018-06-30,3,205.0,174.0
R03,holt_winters,2018-06-30,1,90.0,116.49882522659638
R03,holt_winters,2018-06-30,3,205.0,152.76106740278706
R03,sarima,2018-06-30,1,90.0,141.31948331763675
R03,sarima,2018-06-30,3,205.0,164.08399215218788
R03,naive,2018-07-31,1,159.0,90.0
R03,naive,2018-07-31,3,353.0,90.0
R03,seasonal_naive,2018-07-31,1,159.0,75.0
R03,seasonal_naive,2018-07-31,3,353.0,247.0
R03,moving_average,2018-07-31,1,159.0,127.66666666666667
R03,moving_average,2018-07-31,3,353.0,127.66666666666667
R03,holt_winters,2018-07-31,1,159.0,92.01491995616071
R03,holt_winters,2018-07-31,3,353.0,272.6450408222089
R03,sarima,2018-07-31,1,159.0,130.01150129883862
R03,sarima,2018-07-31,3,353.0,222.30083763805106
R03,naive,2018-08-31,1,205.0,159.0
R03,naive,2018-08-31,3,311.0,159.0
R03,seasonal_naive,2018-08-31,1,205.0,139.0
R03,seasonal_naive,2018-08-31,3,311.0,196.0
R03,moving_average,2018-08-31,1,205.0,116.66666666666667
R03,moving_average,2018-08-31,3,311.0,116.66666666666667
R03,holt_winters,2018-08-31,1,205.0,153.43361258676856
R03,holt_winters,2018-08-31,3,311.0,215.32510274134702
R03,sarima,2018-08-31,1,205.0,165.34326992369034
R03,sarima,2018-08-31,3,311.0,185.27899796005067
R03,naive,2018-09-30,1,353.0,205.0
R03,naive,2018-09-30,3,384.0,205.0
R03,seasonal_naive,2018-09-30,1,353.0,247.0
R03,seasonal_naive,2018-09-30,3,384.0,204.0
R03,moving_average,2018-09-30,1,353.0,151.33333333333334
R03,moving_average,2018-09-30,3,384.0,151.33333333333334
R03,holt_winters,2018-09-30,1,353.0,276.59447947806086
R03,holt_winters,2018-09-30,3,384.0,286.8708363371025
R03,sarima,2018-09-30,1,353.0,235.43906515505597
R03,sarima,2018-09-30,3,384.0,242.07226971366404
R03,naive,2018-10-31,1,311.0,353.0
R03,naive,2018-10-31,3,386.0,353.0
R03,seasonal_naive,2018-10-31,1,311.0,196.0
R03,seasonal_naive,2018-10-31,3,386.0,219.0
R03,moving_average,2018-10-31,1,311.0,239.0
R03,moving_average,2018-10-31,3,386.0,239.0
R03,holt_winters,2018-10-31,1,311.0,247.77528918037754
R03,holt_winters,2018-10-31,3,386.0,288.2253304395211
R03,sarima,2018-10-31,1,311.0,231.15392908432776
R03,sarima,2018-10-31,3,386.0,227.60013773928097
R03,naive,2018-11-30,1,384.0,311.0
R03,naive,2018-11-30,3,226.0,311.0
R03,seasonal_naive,2018-11-30,1,384.0,204.0
R03,seasonal_naive,2018-11-30,3,226.0,253.0
R03,moving_average,2018-11-30,1,384.0,289.6666666666667
R03,moving_average,2018-11-30,3,226.0,289.6666666666667
R03,holt_winters,2018-11-30,1,384.0,365.0423391642615
R03,holt_winters,2018-11-30,3,226.0,331.5163250059633
R03,sarima,2018-11-30,1,384.0,308.829535598404
R03,sarima,2018-11-30,3,226.0,209.43997707774403
R03,naive,2018-12-31,1,386.0,384.0
R03,naive,2018-12-31,3,257.0,384.0
R03,seasonal_naive,2018-12-31,1,386.0,219.0
R03,seasonal_naive,2018-12-31,3,257.0,269.0
R03,moving_average,2018-12-31,1,386.0,349.3333333333333
R03,moving_average,2018-12-31,3,257.0,349.3333333333333
R03,holt_winters,2018-12-31,1,386.0,321.91392103942934
R03,holt_winters,2018-12-31,3,257.0,356.48794382305124
R03,sarima,2018-12-31,1,386.0,314.36264240683124
R03,sarima,2018-12-31,3,257.0,280.60691221965067
R03,naive,2019-01-31,1,226.0,386.0
R03,naive,2019-01-31,3,259.0,386.0
R03,seasonal_naive,2019-01-31,1,226.0,253.0
R03,seasonal_naive,2019-01-31,3,259.0,229.0
R03,moving_average,2019-01-31,1,226.0,360.3333333333333
R03,moving_average,2019-01-31,3,259.0,360.3333333333333
R03,holt_winters,2019-01-31,1,226.0,365.71269762863403
R03,holt_winters,2019-01-31,3,259.0,330.38773219117587
R03,sarima,2019-01-31,1,226.0,331.25973539235713
R03,sarima,2019-01-31,3,259.0,362.18064710360807
R03,naive,2019-02-28,1,257.0,226.0
R03,naive,2019-02-28,3,322.0,226.0
R03,seasonal_naive,2019-02-28,1,257.0,269.0
R03,seasonal_naive,2019-02-28,3,322.0,192.0
R03,moving_average,2019-02-28,1,257.0,332.0
R03,moving_average,2019-02-28,3,322.0,332.0
R03,holt_winters,2019-02-28,1,257.0,328.84088839353814
R03,holt_winters,2019-02-28,3,322.0,217.72089402114946
R03,sarima,2019-02-28,1,257.0,261.7059916814829
R03,sarima,2019-02-28,3,322.0,247.28545134579593
R03,naive,2019-03-31,1,259.0,257.0
R03,naive,2019-03-31,3,142.0,257.0
R03,seasonal_naive,2019-03-31,1,259.0,229.0
R03,seasonal_naive,2019-03-31,3,142.0,101.0
R03,moving_average,2019-03-31,1,259.0,289.6666666666667
R03,moving_average,2019-03-31,3,142.0,289.6666666666667
R03,holt_winters,2019-03-31,1,259.0,268.4133334753599
R03,holt_winters,2019-03-31,3,142.0,194.81283977689847
R03,sarima,2019-03-31,1,259.0,297.83503951907795
R03,sarima,2019-03-31,3,142.0,247.22463735232049
R03,naive,2019-04-30,1,322.0,259.0
R03,naive,2019-04-30,3,115.0,259.0
R03,seasonal_naive,2019-04-30,1,322.0,192.0
R03,seasonal_naive,2019-04-30,3,115.0,90.0
R03,moving_average,2019-04-30,1,322.0,247.33333333333334
R03,moving_average,2019-04-30,3,115.0,247.33333333333334
R03,holt_winters,2019-04-30,1,322.0,202.6042580451284
R03,holt_winters,2019-04-30,3,115.0,137.6367404749814
R03,sarima,2019-04-30,1,322.0,218.2735894672631
R03,sarima,2019-04-30,3,115.0,195.91292198685827
R03,naive,2019-05-31,1,142.0,322.0
R03,naive,2019-05-31,3,145.0,322.0
R03,seasonal_naive,2019-05-31,1,142.0,101.0
R03,seasonal_naive,2019-05-31,3,145.0,159.0
R03,moving_average,2019-05-31,1,142.0,279.3333333333333
R03,moving_average,2019-05-31,3,145.0,279.3333333333333
R03,holt_winters,2019-05-31,1,142.0,218.2708537057933
R03,holt_winters,2019-05-31,3,145.0,153.0688712120362
R03,sarima,2019-05-31,1,142.0,283.85376682509946
R03,sarima,2019-05-31,3,145.0,234.1822861447753
R06,naive,2017-06-30,1,81.1,151.89999999999998
R06,naive,2017-06-30,3,66.9,151.89999999999998
R06,seasonal_naive,2017-06-30,1,81.1,116.83
R06,seasonal_naive,2017-06-30,3,66.9,69.3
R06,moving_average,2017-06-30,1,81.1,145.37
R06,moving_average,2017-06-30,3,66.9,145.37
R06,holt_winters,2017-06-30,1,81.1,128.65769297403054
R06,holt_winters,2017-06-30,3,66.9,79.95236992884065
R06,sarima,2017-06-30,1,81.1,121.02934643069248
R06,sarima,2017-06-30,3,66.9,81.51012754410155
R06,naive,2017-07-31,1,60.1,81.1
R06,naive,2017-07-31,3,51.0,81.1
R06,seasonal_naive,2017-07-31,1,60.1,85.3
R06,seasonal_naive,2017-07-31,3,51.0,60.9
R06,moving_average,2017-07-31,1,60.1,131.60333333333332
R06,moving_average,2017-07-31,3,51.0,131.60333333333332
R06,holt_winters,2017-07-31,1,60.1,85.79651958723856
R06,holt_winters,2017-07-31,3,51.0,72.15900253790045
R06,sarima,2017-07-31,1,60.1,87.71251857889234
R06,sarima,2017-07-31,3,51.0,76.91114416360737
R06,naive,2017-08-31,1,66.9,60.1
R06,naive,2017-08-31,3,46.599999999999994,60.1
R06,seasonal_naive,2017-08-31,1,66.9,69.3
R06,seasonal_naive,2017-08-31,3,46.599999999999994,51.2
R06,moving_average,2017-08-31,1,66.9,97.69999999999999
R06,moving_average,2017-08-31,3,46.599999999999994,97.69999999999999
R06,holt_winters,2017-08-31,1,66.9,66.24836340067067
R06,holt_winters,2017-08-31,3,46.599999999999994,46.94891078007252
R06,sarima,2017-08-31,1,66.9,65.44007906555346
R06,sarima,2017-08-31,3,46.599999999999994,45.7157411890059
R06,naive,2017-09-30,1,51.0,66.9
R06,naive,2017-09-30,3,47.1,66.9
R06,seasonal_naive,2017-09-30,1,51.0,60.9
R06,seasonal_naive,2017-09-30,3,47.1,34.9
R06,moving_average,2017-09-30,1,51.0,69.36666666666666
R06,moving_average,2017-09-30,3,47.1,69.36666666666666
R06,holt_winters,2017-09-30,1,51.0,66.67681138481768
R06,holt_winters,2017-09-30,3,47.1,38.67929935486463
R06,sarima,2017-09-30,1,51.0,67.1134561241666
R06,sarima,2017-09-30,3,47.1,35.73314720882783
R06,naive,2017-10-31,1,46.599999999999994,51.0
R06,naive,2017-10-31,3,49.5,51.0
R06,seasonal_naive,2017-10-31,1,46.599999999999994,51.2
R06,seasonal_naive,2017-10-31,3,49.5,61.750000001000004
R06,moving_average,2017-10-31,1,46.599999999999994,59.333333333333336
R06,moving_average,2017-10-31,3,49.5,59.333333333333336
R06,holt_winters,2017-10-31,1,46.599999999999994,45.03529427229478
R06,holt_winters,2017-10-31,3,49.5,51.47251636583286
R06,sarima,2017-10-31,1,46.599999999999994,41.889293041156435
R06,sarima,2017-10-31,3,49.5,50.28241959317628
R06,naive,2017-11-30,1,47.1,46.599999999999994
R06,naive,2017-11-30,3,39.06,46.599999999999994
R06,seasonal_naive,2017-11-30,1,47.1,34.9
R06,seasonal_naive,2017-11-30,3,39.06,30.6
R06,moving_average,2017-11-30,1,47.1,54.833333333333336
R06,moving_average,2017-11-30,3,39.06,54.833333333333336
R06,holt_winters,2017-11-30,1,47.1,37.127572569768205
R06,holt_winters,2017-11-30,3,39.06,43.472246111243166
R06,sarima,2017-11-30,1,47.1,31.85933242946349
R06,sarima,2017-11-30,3,39.06,37.964057095880776
R06,naive,2017-12-31,1,49.5,47.1
R06,naive,2017-12-31,3,85.5,47.1
R06,seasonal_naive,2017-12-31,1,49.5,61.750000001000004
R06,seasonal_naive,2017-12-31,3,85.5,100.1
R06,moving_average,2017-12-31,1,49.5,48.23333333333333
R06,moving_average,2017-12-31,3,85.5,48.23333333333333
R06,holt_winters,2017-12-31,1,49.5,53.62524751285187
R06,holt_winters,2017-12-31,3,85.5,82.14100822393131
R06,sarima,2017-12-31,1,49.5,54.68720413239401
R06,sarima,2017-12-31,3,85.5,91.14609768295908
R06,naive,2018-01-31,1,39.06,49.5
R06,naive,2018-01-31,3,197.1,49.5
R06,seasonal_naive,2018-01-31,1,39.06,30.6
R06,seasonal_naive,2018-01-31,3,197.1,122.4
R06,moving_average,2018-01-31,1,39.06,47.73333333333333
R06,moving_average,2018-01-31,3,197.1,47.73333333333333
R06,holt_winters,2018-01-31,1,39.06,44.642902848387656
R06,holt_winters,2018-01-31,3,197.1,112.20308406193836
R06,sarima,2018-01-31,1,39.06,42.1973773433796
R06,sarima,2018-01-31,3,197.1,124.77104987360676
R06,naive,2018-02-28,1,85.5,39.06
R06,naive,2018-02-28,3,213.04,39.06
R06,seasonal_naive,2018-02-28,1,85.5,100.1
R06,seasonal_naive,2018-02-28,3,213.04,161.81
R06,moving_average,2018-02-28,1,85.5,45.22
R06,moving_average,2018-02-28,3,213.04,45.22
R06,holt_winters,2018-02-28,1,85.5,79.77375512375608
R06,holt_winters,2018-02-28,3,213.04,128.3935368803954
R06,sarima,2018-02-28,1,85.5,100.09972304010279
R06,sarima,2018-02-28,3,213.04,161.80972304010277
R06,naive,2018-03-31,1,197.1,85.5
R06,naive,2018-03-31,3,120.8,85.5
R06,seasonal_naive,2018-03-31,1,197.1,122.4
R06,seasonal_naive,2018-03-31,3,120.8,151.89999999999998
R06,moving_average,2018-03-31,1,197.1,58.02
R06,moving_average,2018-03-31,3,120.8,58.02
R06,holt_winters,2018-03-31,1,197.1,111.27602010633932
R06,holt_winters,2018-03-31,3,120.8,115.49351320097885
R06,sarima,2018-03-31,1,197.1,117.03342577369052
R06,sarima,2018-03-31,3,120.8,146.53342577369045
R06,naive,2018-04-30,1,213.04,197.1
R06,naive,2018-04-30,3,122.2,197.1
R06,seasonal_naive,2018-04-30,1,213.04,161.81
R06,seasonal_naive,2018-04-30,3,122.2,81.1
R06,moving_average,2018-04-30,1,213.04,107.21999999999998
R06,moving_average,2018-04-30,3,122.2,107.21999999999998
R06,holt_winters,2018-04-30,1,213.04,176.98970584087164
R06,holt_winters,2018-04-30,3,122.2,119.99092024338333
R06,sarima,2018-04-30,1,213.04,181.07154367528648
R06,sarima,2018-04-30,3,122.2,100.36154367528643
R06,naive,2018-05-31,1,120.8,213.04
R06,naive,2018-05-31,3,103.1,213.04
R06,seasonal_naive,2018-05-31,1,120.8,151.89999999999998
R06,seasonal_naive,2018-05-31,3,103.1,60.1
R06,moving_average,2018-05-31,1,120.8,165.21333333333334
R06,moving_average,2018-05-31,3,103.1,165.21333333333334
R06,holt_winters,2018-05-31,1,120.8,163.44336868003725
R06,holt_winters,2018-05-31,3,103.1,91.97374514498702
R06,sarima,2018-05-31,1,120.8,187.5255981371469
R06,sarima,2018-05-31,3,103.1,95.72559813714702
R06,naive,2018-06-30,1,122.2,120.8
R06,naive,2018-06-30,3,88.10000000000001,120.8
R06,seasonal_naive,2018-06-30,1,122.2,81.1
R06,seasonal_naive,2018-06-30,3,88.10000000000001,66.9
R06,moving_average,2018-06-30,1,122.2,176.98
R06,moving_average,2018-06-30,3,88.10000000000001,176.98
R06,holt_winters,2018-06-30,1,122.2,120.38417612042736
R06,holt_winters,2018-06-30,3,88.10000000000001,80.50034794115254
R06,sarima,2018-06-30,1,122.2,91.39334308984672
R06,sarima,2018-06-30,3,88.10000000000001,77.19334308984666
R06,naive,2018-07-31,1,103.1,122.2
R06,naive,2018-07-31,3,76.9,122.2
R06,seasonal_naive,2018-07-31,1,103.1,60.1
R06,seasonal_naive,2018-07-31,3,76.9,51.0
R06,moving_average,2018-07-31,1,103.1,152.01333333333332
R06,moving_average,2018-07-31,3,76.9,152.01333333333332
R06,holt_winters,2018-07-31,1,103.1,90.18582534028248
