sale_date,category_code,units_sold,granularity
2014-10-12,R06,10.5,weekly
2014-10-19,R06,13.1875,weekly
2014-10-26,R06,10.0,weekly
2014-11-02,R06,7.0,weekly
2014-11-09,R06,6.2,weekly
2014-11-16,R06,10.2,weekly
2014-11-23,R06,8.7,weekly
2014-11-30,R06,18.1,weekly
2014-12-07,R06,9.4,weekly
2014-12-14,R06,3.0,weekly
2014-12-21,R06,6.0,weekly
2014-12-28,R06,12.0,weekly
2015-01-04,R06,10.0,weekly
2015-01-11,R06,10.0,weekly
2015-01-18,R06,9.0,weekly
2015-01-25,R06,8.0,weekly
2015-02-01,R06,9.0,weekly
2015-02-08,R06,11.0,weekly
2015-02-15,R06,13.0,weekly
2015-02-22,R06,14.0,weekly
2015-03-01,R06,12.0,weekly
2015-03-08,R06,10.0,weekly
2015-03-15,R06,13.0,weekly
2015-03-22,R06,6.0,weekly
2015-03-29,R06,17.0,weekly
2015-04-05,R06,21.0,weekly
2015-04-12,R06,19.0,weekly
2015-04-19,R06,26.0,weekly
2015-04-26,R06,24.0,weekly
2015-05-03,R06,41.7,weekly
2015-05-10,R06,38.8,weekly
2015-05-17,R06,36.7,weekly
2015-05-24,R06,29.8,weekly
2015-05-31,R06,38.5,weekly
2015-06-07,R06,28.0,weekly
2015-06-14,R06,27.6,weekly
2015-06-21,R06,34.9,weekly
2015-06-28,R06,28.0,weekly
2015-07-05,R06,30.3,weekly
2015-07-12,R06,40.5,weekly
2015-07-19,R06,26.3,weekly
2015-07-26,R06,25.0,weekly
2015-08-02,R06,19.5,weekly
2015-08-09,R06,17.7,weekly
2015-08-16,R06,20.0,weekly
2015-08-23,R06,18.0,weekly
2015-08-30,R06,22.0,weekly
2015-09-06,R06,21.0,weekly
2015-09-13,R06,17.0,weekly
2015-09-20,R06,18.0,weekly
2015-09-27,R06,14.0,weekly
2015-10-04,R06,10.0,weekly
2015-10-11,R06,18.0,weekly
2015-10-18,R06,16.0,weekly
2015-10-25,R06,19.0,weekly
2015-11-01,R06,12.0,weekly
2015-11-08,R06,10.0,weekly
2015-11-15,R06,7.0,weekly
2015-11-22,R06,13.0,weekly
2015-11-29,R06,11.0,weekly
2015-12-06,R06,9.33,weekly
2015-12-13,R06,11.1,weekly
2015-12-20,R06,6.0,weekly
2015-12-27,R06,11.3,weekly
2016-01-03,R06,13.0,weekly
2016-01-10,R06,9.0,weekly
2016-01-17,R06,12.0,weekly
2016-01-24,R06,17.0,weekly
2016-01-31,R06,12.5,weekly
2016-02-07,R06,10.0,weekly
2016-02-14,R06,16.0,weekly
2016-02-21,R06,12.0,weekly
2016-02-28,R06,19.0,weekly
2016-03-06,R06,19.0,weekly
2016-03-13,R06,12.34,weekly
2016-03-20,R06,26.0,weekly
2016-03-27,R06,26.0,weekly
2016-04-03,R06,44.4,weekly
2016-04-10,R06,40.6,weekly
2016-04-17,R06,39.9,weekly
2016-04-24,R06,26.8,weekly
2016-05-01,R06,26.2,weekly
2016-05-08,R06,32.0,weekly
2016-05-15,R06,20.5,weekly
2016-05-22,R06,34.2,weekly
2016-05-29,R06,40.4,weekly
2016-06-05,R06,31.0,weekly
2016-06-12,R06,38.2,weekly
2016-06-19,R06,37.0,weekly
2016-06-26,R06,25.6,weekly
2016-07-03,R06,28.0,weekly
2016-07-10,R06,24.3,weekly
2016-07-17,R06,32.53,weekly
2016-07-24,R06,22.0,weekly
2016-07-31,R06,23.0,weekly
2016-08-07,R06,20.3,weekly
2016-08-14,R06,19.0,weekly
2016-08-21,R06,22.5,weekly
2016-08-28,R06,17.2,weekly
2016-09-04,R06,20.3,weekly
2016-09-11,R06,20.0,weekly
2016-09-18,R06,12.1,weekly
2016-09-25,R06,11.0,weekly
2016-10-02,R06,17.2,weekly
2016-10-09,R06,13.5,weekly
2016-10-16,R06,13.3,weekly
2016-10-23,R06,15.1,weekly
2016-10-30,R06,9.0,weekly
2016-11-06,R06,23.2,weekly
2016-11-13,R06,10.6,weekly
2016-11-20,R06,10.4,weekly
2016-11-27,R06,12.0,weekly
2016-12-04,R06,4.2,weekly
2016-12-11,R06,11.0,weekly
2016-12-18,R06,9.2,weekly
2016-12-25,R06,6.5,weekly
2017-01-01,R06,4.625,weekly
2017-01-08,R06,14.58333333,weekly
2017-01-15,R06,12.16666667,weekly
2017-01-22,R06,15.83333333,weekly
2017-01-29,R06,12.70833333,weekly
2017-02-05,R06,14.43333333,weekly
2017-02-12,R06,9.0,weekly
2017-02-19,R06,10.3,weekly
2017-02-26,R06,8.2,weekly
2017-03-05,R06,19.5,weekly
2017-03-12,R06,17.0,weekly
2017-03-19,R06,11.0,weekly
2017-03-26,R06,32.1,weekly
2017-04-02,R06,37.9,weekly
2017-04-09,R06,22.5,weekly
2017-04-16,R06,23.2,weekly
2017-04-23,R06,16.0,weekly
2017-04-30,R06,45.3,weekly
2017-05-07,R06,25.1,weekly
2017-05-14,R06,40.7,weekly
2017-05-21,R06,39.0,weekly
2017-05-28,R06,42.01,weekly
2017-06-04,R06,26.0,weekly
2017-06-11,R06,38.7,weekly
2017-06-18,R06,44.37,weekly
2017-06-25,R06,34.83,weekly
2017-07-02,R06,31.0,weekly
2017-07-09,R06,20.0,weekly
2017-07-16,R06,13.0,weekly
2017-07-23,R06,25.0,weekly
2017-07-30,R06,13.1,weekly
2017-08-06,R06,17.0,weekly
2017-08-13,R06,10.5,weekly
2017-08-20,R06,14.5,weekly
2017-08-27,R06,12.0,weekly
2017-09-03,R06,14.1,weekly
2017-09-10,R06,21.5,weekly
2017-09-17,R06,18.4,weekly
2017-09-24,R06,18.0,weekly
2017-10-01,R06,4.0,weekly
2017-10-08,R06,12.0,weekly
2017-10-15,R06,13.5,weekly
2017-10-22,R06,10.0,weekly
2017-10-29,R06,12.5,weekly
2017-11-05,R06,12.2,weekly
2017-11-12,R06,8.5,weekly
2017-11-19,R06,8.9,weekly
2017-11-26,R06,7.0,weekly
2017-12-03,R06,17.5,weekly
2017-12-10,R06,13.0,weekly
2017-12-17,R06,12.0,weekly
2017-12-24,R06,5.6,weekly
2017-12-31,R06,11.0,weekly
2018-01-07,R06,16.0,weekly
2018-01-14,R06,6.0,weekly
2018-01-21,R06,9.5,weekly
2018-01-28,R06,13.0,weekly
2018-02-04,R06,17.4,weekly
2018-02-11,R06,6.66,weekly
2018-02-18,R06,6.0,weekly
2018-02-25,R06,11.0,weekly
2018-03-04,R06,14.5,weekly
2018-03-11,R06,16.4,weekly
2018-03-18,R06,24.0,weekly
2018-03-25,R06,17.5,weekly
2018-04-01,R06,21.1,weekly
2018-04-08,R06,36.5,weekly
2018-04-15,R06,53.5,weekly
2018-04-22,R06,38.7,weekly
2018-04-29,R06,56.4,weekly
2018-05-06,R06,65.0,weekly
2018-05-13,R06,51.0,weekly
2018-05-20,R06,39.4,weekly
2018-05-27,R06,37.0,weekly
2018-06-03,R06,41.64,weekly
2018-06-10,R06,24.4,weekly
2018-06-17,R06,30.4,weekly
2018-06-24,R06,32.6,weekly
2018-07-01,R06,23.4,weekly
2018-07-08,R06,33.5,weekly
2018-07-15,R06,23.4,weekly
2018-07-22,R06,29.0,weekly
2018-07-29,R06,25.3,weekly
2018-08-05,R06,29.3,weekly
2018-08-12,R06,23.0,weekly
2018-08-19,R06,20.0,weekly
2018-08-26,R06,24.8,weekly
2018-09-02,R06,17.0,weekly
2018-09-09,R06,21.7,weekly
2018-09-16,R06,17.4,weekly
2018-09-23,R06,28.0,weekly
2018-09-30,R06,17.0,weekly
2018-10-07,R06,9.1,weekly
2018-10-14,R06,22.0,weekly
2018-10-21,R06,25.0,weekly
2018-10-28,R06,14.8,weekly
2018-11-04,R06,12.3,weekly
2018-11-11,R06,8.9,weekly
2018-11-18,R06,7.4,weekly
2018-11-25,R06,11.3,weekly
2018-12-02,R06,24.5,weekly
2018-12-09,R06,9.0,weekly
2018-12-16,R06,10.8,weekly
2018-12-23,R06,9.0,weekly
2018-12-30,R06,10.3,weekly
2019-01-06,R06,11.0,weekly
2019-01-13,R06,6.0,weekly
2019-01-20,R06,13.0,weekly
2019-01-27,R06,9.0,weekly
2019-02-03,R06,13.7,weekly
2019-02-10,R06,15.7,weekly
2019-02-17,R06,16.6,weekly
2019-02-24,R06,13.3,weekly
2019-03-03,R06,23.9,weekly
2019-03-10,R06,32.6,weekly
2019-03-17,R06,32.0,weekly
2019-03-24,R06,48.0,weekly
2019-03-31,R06,49.5,weekly
2019-04-07,R06,57.6,weekly
2019-04-14,R06,40.5,weekly
2019-04-21,R06,33.2,weekly
2019-04-28,R06,36.4,weekly
2019-05-05,R06,45.4,weekly
2019-05-12,R06,24.0,weekly
2019-05-19,R06,23.4,weekly
2019-05-26,R06,34.0,weekly
2019-06-02,R06,28.0,weekly
2019-06-09,R06,28.1,weekly
2019-06-16,R06,57.0,weekly
2019-06-23,R06,35.94,weekly
2019-06-30,R06,27.0,weekly
2019-07-07,R06,28.8,weekly
2019-07-14,R06,21.0,weekly
2019-07-21,R06,28.0,weekly
2019-07-28,R06,18.4,weekly
2019-08-04,R06,19.7,weekly
2019-08-11,R06,20.0,weekly
2019-08-18,R06,23.0,weekly
2019-08-25,R06,20.5,weekly
2019-09-01,R06,27.1,weekly
2019-09-08,R06,28.5,weekly
2019-09-15,R06,30.5,weekly
2019-09-22,R06,21.0,weekly
2019-09-29,R06,23.1,weekly
2019-10-06,R06,12.13,weekly
2019-10-13,R06,1.0,weekly
