sale_date,category_code,units_sold,granularity
2016-10-02,N05C,0.0,daily
2016-10-03,N05C,2.0,daily
2016-10-04,N05C,0.0,daily
2016-10-05,N05C,0.0,daily
2016-10-06,N05C,0.0,daily
2016-10-07,N05C,0.0,daily
2016-10-08,N05C,0.0,daily
2016-10-09,N05C,0.0,daily
2016-10-10,N05C,0.0,daily
2016-10-11,N05C,1.0,daily
2016-10-12,N05C,1.0,daily
2016-10-13,N05C,0.0,daily
2016-10-14,N05C,0.0,daily
2016-10-15,N05C,1.0,daily
2016-10-16,N05C,0.0,daily
2016-10-17,N05C,0.0,daily
2016-10-18,N05C,3.0,daily
2016-10-19,N05C,0.0,daily
2016-10-20,N05C,0.0,daily
2016-10-21,N05C,0.0,daily
2016-10-22,N05C,0.0,daily
2016-10-23,N05C,0.0,daily
2016-10-24,N05C,1.0,daily
2016-10-25,N05C,0.0,daily
2016-10-26,N05C,0.0,daily
2016-10-27,N05C,2.0,daily
2016-10-28,N05C,0.0,daily
2016-10-29,N05C,0.0,daily
2016-10-30,N05C,0.0,daily
2016-10-31,N05C,0.0,daily
2016-11-01,N05C,0.0,daily
2016-11-02,N05C,0.0,daily
2016-11-03,N05C,0.0,daily
2016-11-04,N05C,1.0,daily
2016-11-05,N05C,0.0,daily
2016-11-06,N05C,2.0,daily
2016-11-07,N05C,0.0,daily
2016-11-08,N05C,2.0,daily
2016-11-09,N05C,0.0,daily
2016-11-10,N05C,2.0,daily
2016-11-11,N05C,0.0,daily
2016-11-12,N05C,0.0,daily
2016-11-13,N05C,0.0,daily
2016-11-14,N05C,3.0,daily
2016-11-15,N05C,5.0,daily
2016-11-16,N05C,0.0,daily
2016-11-17,N05C,0.0,daily
2016-11-18,N05C,1.0,daily
2016-11-19,N05C,0.0,daily
2016-11-20,N05C,0.0,daily
2016-11-21,N05C,0.0,daily
2016-11-22,N05C,2.0,daily
2016-11-23,N05C,0.0,daily
2016-11-24,N05C,0.0,daily
2016-11-25,N05C,4.0,daily
2016-11-26,N05C,3.0,daily
2016-11-27,N05C,0.0,daily
2016-11-28,N05C,0.0,daily
2016-11-29,N05C,2.0,daily
2016-11-30,N05C,0.0,daily
2016-12-01,N05C,0.0,daily
2016-12-02,N05C,0.0,daily
2016-12-03,N05C,0.0,daily
2016-12-04,N05C,0.0,daily
2016-12-05,N05C,1.0,daily
2016-12-06,N05C,0.0,daily
2016-12-07,N05C,3.0,daily
2016-12-08,N05C,0.0,daily
2016-12-09,N05C,0.0,daily
2016-12-10,N05C,0.0,daily
2016-12-11,N05C,0.0,daily
2016-12-12,N05C,3.0,daily
2016-12-13,N05C,0.0,daily
2016-12-14,N05C,0.0,daily
2016-12-15,N05C,0.0,daily
2016-12-16,N05C,3.0,daily
2016-12-17,N05C,0.0,daily
2016-12-18,N05C,0.0,daily
2016-12-19,N05C,0.0,daily
2016-12-20,N05C,2.0,daily
2016-12-21,N05C,0.0,daily
2016-12-22,N05C,0.0,daily
2016-12-23,N05C,0.0,daily
2016-12-24,N05C,1.0,daily
2016-12-25,N05C,0.0,daily
2016-12-26,N05C,0.0,daily
2016-12-27,N05C,2.0,daily
2016-12-28,N05C,0.0,daily
2016-12-29,N05C,3.0,daily
2016-12-30,N05C,0.0,daily
2016-12-31,N05C,0.0,daily
2017-01-01,N05C,1.875,daily
2017-01-02,N05C,0.625,daily
2017-01-03,N05C,0.0,daily
2017-01-04,N05C,1.25,daily
2017-01-05,N05C,0.0,daily
2017-01-06,N05C,0.0,daily
2017-01-07,N05C,0.0,daily
2017-01-08,N05C,2.083333333,daily
2017-01-09,N05C,0.416666667,daily
2017-01-10,N05C,1.666666667,daily
2017-01-11,N05C,1.25,daily
2017-01-12,N05C,1.25,daily
2017-01-13,N05C,0.0,daily
2017-01-14,N05C,0.833333333,daily
2017-01-15,N05C,0.0,daily
2017-01-16,N05C,0.416666667,daily
2017-01-17,N05C,1.666666667,daily
2017-01-18,N05C,1.25,daily
2017-01-19,N05C,0.0,daily
2017-01-20,N05C,2.916666667,daily
2017-01-21,N05C,2.083333333,daily
2017-01-22,N05C,1.25,daily
2017-01-23,N05C,0.833333333,daily
2017-01-24,N05C,0.0,daily
2017-01-25,N05C,2.083333333,daily
2017-01-26,N05C,0.833333333,daily
2017-01-27,N05C,2.083333333,daily
2017-01-28,N05C,0.0,daily
2017-01-29,N05C,2.5,daily
2017-01-30,N05C,4.166666667,daily
2017-01-31,N05C,0.833333333,daily
2017-02-01,N05C,0.416666667,daily
2017-02-02,N05C,0.416666667,daily
2017-02-03,N05C,2.5,daily
2017-02-04,N05C,0.833333333,daily
2017-02-05,N05C,0.0,daily
2017-02-06,N05C,2.0,daily
2017-02-07,N05C,0.0,daily
2017-02-08,N05C,0.0,daily
2017-02-09,N05C,0.0,daily
2017-02-10,N05C,0.0,daily
2017-02-11,N05C,1.0,daily
2017-02-12,N05C,0.0,daily
2017-02-13,N05C,0.0,daily
2017-02-14,N05C,0.0,daily
2017-02-15,N05C,0.0,daily
2017-02-16,N05C,0.0,daily
2017-02-17,N05C,0.0,daily
2017-02-18,N05C,0.0,daily
2017-02-19,N05C,0.0,daily
2017-02-20,N05C,0.0,daily
2017-02-21,N05C,0.0,daily
2017-02-22,N05C,0.0,daily
2017-02-23,N05C,1.0,daily
2017-02-24,N05C,1.0,daily
2017-02-25,N05C,0.0,daily
2017-02-26,N05C,0.0,daily
2017-02-27,N05C,0.0,daily
2017-02-28,N05C,2.0,daily
2017-03-01,N05C,0.0,daily
2017-03-02,N05C,1.0,daily
2017-03-03,N05C,1.0,daily
2017-03-04,N05C,0.0,daily
2017-03-05,N05C,0.0,daily
2017-03-06,N05C,0.0,daily
2017-03-07,N05C,0.0,daily
2017-03-08,N05C,0.0,daily
2017-03-09,N05C,1.0,daily
2017-03-10,N05C,1.0,daily
2017-03-11,N05C,1.0,daily
2017-03-12,N05C,4.0,daily
2017-03-13,N05C,0.0,daily
2017-03-14,N05C,0.0,daily
2017-03-15,N05C,0.0,daily
2017-03-16,N05C,0.0,daily
2017-03-17,N05C,0.0,daily
2017-03-18,N05C,0.0,daily
2017-03-19,N05C,0.0,daily
2017-03-20,N05C,0.0,daily
2017-03-21,N05C,0.0,daily
2017-03-22,N05C,0.0,daily
2017-03-23,N05C,0.0,daily
2017-03-24,N05C,0.0,daily
2017-03-25,N05C,0.0,daily
2017-03-26,N05C,0.0,daily
2017-03-27,N05C,0.0,daily
2017-03-28,N05C,0.0,daily
2017-03-29,N05C,0.0,daily
2017-03-30,N05C,0.0,daily
2017-03-31,N05C,0.0,daily
2017-04-01,N05C,0.0,daily
2017-04-02,N05C,0.0,daily
2017-04-03,N05C,0.0,daily
2017-04-04,N05C,0.0,daily
2017-04-05,N05C,2.0,daily
2017-04-06,N05C,1.0,daily
2017-04-07,N05C,0.0,daily
2017-04-08,N05C,0.0,daily
2017-04-09,N05C,0.0,daily
2017-04-10,N05C,0.0,daily
2017-04-11,N05C,0.0,daily
2017-04-12,N05C,2.0,daily
2017-04-13,N05C,0.0,daily
2017-04-14,N05C,0.0,daily
2017-04-15,N05C,0.0,daily
2017-04-16,N05C,0.0,daily
2017-04-17,N05C,0.0,daily
2017-04-18,N05C,1.0,daily
2017-04-19,N05C,0.0,daily
2017-04-20,N05C,0.0,daily
2017-04-21,N05C,0.0,daily
2017-04-22,N05C,1.0,daily
2017-04-23,N05C,0.0,daily
2017-04-24,N05C,0.0,daily
2017-04-25,N05C,0.0,daily
2017-04-26,N05C,0.0,daily
2017-04-27,N05C,1.0,daily
2017-04-28,N05C,0.0,daily
2017-04-29,N05C,1.0,daily
2017-04-30,N05C,0.0,daily
2017-05-01,N05C,0.0,daily
2017-05-02,N05C,0.0,daily
2017-05-03,N05C,0.0,daily
2017-05-04,N05C,0.0,daily
2017-05-05,N05C,0.0,daily
2017-05-06,N05C,0.0,daily
2017-05-07,N05C,0.0,daily
2017-05-08,N05C,3.0,daily
2017-05-09,N05C,0.0,daily
2017-05-10,N05C,0.0,daily
2017-05-11,N05C,2.0,daily
2017-05-12,N05C,9.0,daily
2017-05-13,N05C,0.0,daily
2017-05-14,N05C,0.0,daily
2017-05-15,N05C,3.0,daily
2017-05-16,N05C,0.0,daily
2017-05-17,N05C,0.0,daily
2017-05-18,N05C,0.0,daily
2017-05-19,N05C,0.0,daily
2017-05-20,N05C,0.0,daily
2017-05-21,N05C,0.0,daily
2017-05-22,N05C,0.0,daily
2017-05-23,N05C,0.0,daily
2017-05-24,N05C,0.0,daily
2017-05-25,N05C,0.0,daily
2017-05-26,N05C,0.0,daily
2017-05-27,N05C,0.0,daily
2017-05-28,N05C,0.0,daily
2017-05-29,N05C,2.0,daily
2017-05-30,N05C,0.0,daily
2017-05-31,N05C,4.0,daily
2017-06-01,N05C,0.0,daily
2017-06-02,N05C,1.0,daily
2017-06-03,N05C,1.0,daily
2017-06-04,N05C,1.0,daily
2017-06-05,N05C,0.0,daily
2017-06-06,N05C,0.0,daily
2017-06-07,N05C,0.0,daily
2017-06-08,N05C,0.0,daily
2017-06-09,N05C,0.0,daily
2017-06-10,N05C,0.0,daily
2017-06-11,N05C,0.0,daily
2017-06-12,N05C,0.0,daily
2017-06-13,N05C,0.0,daily
2017-06-14,N05C,3.0,daily
2017-06-15,N05C,0.0,daily
2017-06-16,N05C,0.0,daily
2017-06-17,N05C,0.0,daily
2017-06-18,N05C,0.0,daily
2017-06-19,N05C,1.0,daily
2017-06-20,N05C,0.0,daily
2017-06-21,N05C,0.0,daily
2017-06-22,N05C,0.0,daily
2017-06-23,N05C,0.0,daily
2017-06-24,N05C,1.0,daily
2017-06-25,N05C,0.0,daily
2017-06-26,N05C,0.0,daily
2017-06-27,N05C,0.0,daily
2017-06-28,N05C,0.0,daily
2017-06-29,N05C,0.0,daily
2017-06-30,N05C,0.0,daily
2017-07-01,N05C,0.0,daily
2017-07-02,N05C,0.0,daily
2017-07-03,N05C,0.0,daily
2017-07-04,N05C,0.0,daily
2017-07-05,N05C,0.0,daily
2017-07-06,N05C,1.0,daily
2017-07-07,N05C,0.0,daily
2017-07-08,N05C,0.0,daily
2017-07-09,N05C,0.0,daily
2017-07-10,N05C,2.0,daily
2017-07-11,N05C,0.0,daily
2017-07-12,N05C,0.0,daily
2017-07-13,N05C,3.0,daily
2017-07-14,N05C,0.0,daily
2017-07-15,N05C,0.0,daily
2017-07-16,N05C,0.0,daily
2017-07-17,N05C,2.0,daily
2017-07-18,N05C,0.0,daily
2017-07-19,N05C,3.0,daily
2017-07-20,N05C,2.0,daily
2017-07-21,N05C,0.0,daily
2017-07-22,N05C,1.0,daily
2017-07-23,N05C,0.0,daily
2017-07-24,N05C,0.0,daily
2017-07-25,N05C,0.0,daily
2017-07-26,N05C,1.0,daily
2017-07-27,N05C,0.0,daily
2017-07-28,N05C,0.0,daily
2017-07-29,N05C,0.0,daily
2017-07-30,N05C,0.0,daily
2017-07-31,N05C,0.0,daily
2017-08-01,N05C,0.0,daily
2017-08-02,N05C,0.0,daily
2017-08-03,N05C,0.0,daily
2017-08-04,N05C,2.0,daily
2017-08-05,N05C,0.0,daily
2017-08-06,N05C,0.0,daily
2017-08-07,N05C,2.0,daily
2017-08-08,N05C,0.0,daily
2017-08-09,N05C,0.0,daily
2017-08-10,N05C,0.0,daily
2017-08-11,N05C,3.0,daily
2017-08-12,N05C,0.0,daily
2017-08-13,N05C,0.0,daily
2017-08-14,N05C,0.0,daily
2017-08-15,N05C,0.0,daily
2017-08-16,N05C,0.0,daily
2017-08-17,N05C,0.0,daily
2017-08-18,N05C,0.0,daily
2017-08-19,N05C,0.0,daily
2017-08-20,N05C,0.0,daily
2017-08-21,N05C,0.0,daily
2017-08-22,N05C,0.0,daily
2017-08-23,N05C,0.0,daily
2017-08-24,N05C,0.0,daily
2017-08-25,N05C,0.0,daily
2017-08-26,N05C,0.0,daily
2017-08-27,N05C,2.0,daily
2017-08-28,N05C,0.0,daily
2017-08-29,N05C,0.0,daily
2017-08-30,N05C,3.0,daily
2017-08-31,N05C,0.0,daily
2017-09-01,N05C,0.0,daily
2017-09-02,N05C,0.0,daily
2017-09-03,N05C,0.0,daily
2017-09-04,N05C,0.0,daily
2017-09-05,N05C,1.0,daily
2017-09-06,N05C,0.0,daily
2017-09-07,N05C,0.0,daily
2017-09-08,N05C,0.0,daily
2017-09-09,N05C,0.0,daily
2017-09-10,N05C,0.0,daily
2017-09-11,N05C,0.0,daily
2017-09-12,N05C,1.0,daily
2017-09-13,N05C,0.0,daily
2017-09-14,N05C,0.0,daily
2017-09-15,N05C,1.0,daily
2017-09-16,N05C,0.0,daily
2017-09-17,N05C,1.0,daily
2017-09-18,N05C,0.0,daily
2017-09-19,N05C,2.0,daily
2017-09-20,N05C,0.0,daily
2017-09-21,N05C,2.0,daily
2017-09-22,N05C,0.0,daily
2017-09-23,N05C,2.0,daily
2017-09-24,N05C,1.0,daily
2017-09-25,N05C,3.0,daily
2017-09-26,N05C,0.0,daily
2017-09-27,N05C,3.0,daily
2017-09-28,N05C,0.0,daily
2017-09-29,N05C,6.0,daily
2017-09-30,N05C,0.0,daily
2017-10-01,N05C,1.0,daily
2017-10-02,N05C,1.0,daily
2017-10-03,N05C,3.0,daily
2017-10-04,N05C,0.0,daily
2017-10-05,N05C,0.0,daily
2017-10-06,N05C,0.0,daily
2017-10-07,N05C,0.0,daily
2017-10-08,N05C,0.0,daily
2017-10-09,N05C,0.0,daily
2017-10-10,N05C,0.0,daily
2017-10-11,N05C,0.0,daily
2017-10-12,N05C,0.0,daily
2017-10-13,N05C,2.0,daily
2017-10-14,N05C,1.0,daily
2017-10-15,N05C,0.0,daily
2017-10-16,N05C,0.0,daily
2017-10-17,N05C,2.0,daily
2017-10-18,N05C,0.0,daily
2017-10-19,N05C,0.0,daily
2017-10-20,N05C,0.0,daily
2017-10-21,N05C,3.0,daily
2017-10-22,N05C,0.0,daily
2017-10-23,N05C,0.0,daily
2017-10-24,N05C,0.0,daily
2017-10-25,N05C,0.0,daily
2017-10-26,N05C,1.0,daily
2017-10-27,N05C,1.0,daily
2017-10-28,N05C,0.0,daily
2017-10-29,N05C,0.0,daily
2017-10-30,N05C,0.0,daily
2017-10-31,N05C,0.0,daily
2017-11-01,N05C,0.0,daily
2017-11-02,N05C,0.0,daily
2017-11-03,N05C,3.0,daily
2017-11-04,N05C,0.0,daily
2017-11-05,N05C,0.0,daily
2017-11-06,N05C,3.0,daily
2017-11-07,N05C,0.0,daily
2017-11-08,N05C,0.0,daily
2017-11-09,N05C,0.0,daily
2017-11-10,N05C,0.0,daily
2017-11-11,N05C,0.0,daily
2017-11-12,N05C,0.0,daily
2017-11-13,N05C,0.0,daily
2017-11-14,N05C,0.0,daily
2017-11-15,N05C,3.0,daily
2017-11-16,N05C,0.0,daily
2017-11-17,N05C,0.0,daily
2017-11-18,N05C,0.0,daily
2017-11-19,N05C,0.0,daily
2017-11-20,N05C,0.0,daily
2017-11-21,N05C,0.0,daily
2017-11-22,N05C,0.0,daily
2017-11-23,N05C,0.0,daily
2017-11-24,N05C,2.0,daily
2017-11-25,N05C,0.0,daily
2017-11-26,N05C,1.0,daily
2017-11-27,N05C,0.0,daily
2017-11-28,N05C,3.0,daily
2017-11-29,N05C,0.0,daily
2017-11-30,N05C,0.0,daily
2017-12-01,N05C,0.0,daily
2017-12-02,N05C,0.0,daily
2017-12-03,N05C,0.0,daily
2017-12-04,N05C,0.0,daily
2017-12-05,N05C,0.0,daily
2017-12-06,N05C,0.0,daily
2017-12-07,N05C,0.0,daily
2017-12-08,N05C,1.0,daily
2017-12-09,N05C,0.0,daily
2017-12-10,N05C,0.0,daily
2017-12-11,N05C,0.0,daily
2017-12-12,N05C,1.0,daily
2017-12-13,N05C,0.0,daily
2017-12-14,N05C,0.0,daily
2017-12-15,N05C,0.0,daily
2017-12-16,N05C,1.0,daily
2017-12-17,N05C,0.0,daily
2017-12-18,N05C,0.0,daily
2017-12-19,N05C,0.0,daily
2017-12-20,N05C,0.0,daily
2017-12-21,N05C,0.0,daily
2017-12-22,N05C,0.0,daily
2017-12-23,N05C,0.0,daily
2017-12-24,N05C,0.0,daily
2017-12-25,N05C,0.0,daily
2017-12-26,N05C,0.0,daily
2017-12-27,N05C,0.0,daily
2017-12-28,N05C,3.0,daily
2017-12-29,N05C,0.0,daily
2017-12-30,N05C,0.0,daily
2017-12-31,N05C,0.0,daily
2018-01-01,N05C,0.0,daily
2018-01-02,N05C,0.0,daily
2018-01-03,N05C,0.0,daily
2018-01-04,N05C,0.0,daily
2018-01-05,N05C,0.0,daily
2018-01-06,N05C,0.0,daily
2018-01-07,N05C,0.0,daily
2018-01-08,N05C,0.0,daily
2018-01-09,N05C,6.0,daily
2018-01-10,N05C,0.0,daily
2018-01-11,N05C,0.0,daily
2018-01-12,N05C,0.0,daily
2018-01-13,N05C,0.0,daily
2018-01-14,N05C,0.0,daily
2018-01-15,N05C,0.0,daily
2018-01-16,N05C,0.0,daily
2018-01-17,N05C,2.0,daily
2018-01-18,N05C,0.0,daily
2018-01-19,N05C,0.0,daily
2018-01-20,N05C,0.0,daily
2018-01-21,N05C,0.0,daily
2018-01-22,N05C,0.0,daily
2018-01-23,N05C,0.0,daily
2018-01-24,N05C,0.0,daily
2018-01-25,N05C,0.0,daily
2018-01-26,N05C,0.0,daily
2018-01-27,N05C,0.0,daily
2018-01-28,N05C,0.0,daily
2018-01-29,N05C,3.0,daily
2018-01-30,N05C,0.0,daily
2018-01-31,N05C,0.0,daily
2018-02-01,N05C,0.0,daily
2018-02-02,N05C,0.0,daily
2018-02-03,N05C,0.0,daily
2018-02-04,N05C,0.0,daily
2018-02-05,N05C,0.0,daily
2018-02-06,N05C,0.0,daily
2018-02-07,N05C,0.0,daily
2018-02-08,N05C,0.0,daily
2018-02-09,N05C,0.0,daily
2018-02-10,N05C,0.0,daily
2018-02-11,N05C,0.0,daily
2018-02-12,N05C,1.0,daily
2018-02-13,N05C,0.0,daily
2018-02-14,N05C,0.0,daily
2018-02-15,N05C,0.0,daily
2018-02-16,N05C,0.0,daily
2018-02-17,N05C,0.0,daily
2018-02-18,N05C,0.0,daily
2018-02-19,N05C,0.0,daily
2018-02-20,N05C,0.0,daily
2018-02-21,N05C,0.0,daily
2018-02-22,N05C,0.0,daily
2018-02-23,N05C,0.0,daily
2018-02-24,N05C,0.0,daily
2018-02-25,N05C,0.0,daily
2018-02-26,N05C,0.0,daily
2018-02-27,N05C,9.0,daily
2018-02-28,N05C,2.0,daily
2018-03-01,N05C,1.0,daily
2018-03-02,N05C,3.0,daily
2018-03-03,N05C,1.0,daily
2018-03-04,N05C,0.0,daily
2018-03-05,N05C,0.0,daily
2018-03-06,N05C,8.0,daily
2018-03-07,N05C,5.0,daily
2018-03-08,N05C,0.0,daily
2018-03-09,N05C,1.0,daily
2018-03-10,N05C,3.0,daily
2018-03-11,N05C,0.0,daily
2018-03-12,N05C,0.0,daily
2018-03-13,N05C,0.0,daily
2018-03-14,N05C,2.0,daily
2018-03-15,N05C,0.0,daily
2018-03-16,N05C,0.0,daily
2018-03-17,N05C,0.0,daily
2018-03-18,N05C,0.0,daily
2018-03-19,N05C,2.0,daily
2018-03-20,N05C,0.0,daily
2018-03-21,N05C,0.0,daily
2018-03-22,N05C,0.0,daily
2018-03-23,N05C,0.0,daily
2018-03-24,N05C,1.0,daily
2018-03-25,N05C,0.0,daily
2018-03-26,N05C,4.0,daily
2018-03-27,N05C,1.0,daily
2018-03-28,N05C,2.0,daily
2018-03-29,N05C,0.0,daily
2018-03-30,N05C,8.0,daily
2018-03-31,N05C,0.0,daily
2018-04-01,N05C,1.0,daily
2018-04-02,N05C,0.0,daily
2018-04-03,N05C,6.0,daily
2018-04-04,N05C,0.0,daily
2018-04-05,N05C,1.0,daily
2018-04-06,N05C,0.0,daily
2018-04-07,N05C,0.0,daily
2018-04-08,N05C,0.0,daily
2018-04-09,N05C,0.0,daily
2018-04-10,N05C,3.0,daily
2018-04-11,N05C,0.0,daily
2018-04-12,N05C,0.0,daily
2018-04-13,N05C,0.0,daily
2018-04-14,N05C,0.0,daily
2018-04-15,N05C,0.0,daily
2018-04-16,N05C,0.0,daily
2018-04-17,N05C,0.0,daily
2018-04-18,N05C,0.0,daily
2018-04-19,N05C,0.0,daily
2018-04-20,N05C,0.0,daily
2018-04-21,N05C,0.0,daily
2018-04-22,N05C,0.0,daily
2018-04-23,N05C,0.0,daily
2018-04-24,N05C,0.0,daily
2018-04-25,N05C,2.0,daily
2018-04-26,N05C,0.0,daily
2018-04-27,N05C,0.0,daily
2018-04-28,N05C,1.0,daily
2018-04-29,N05C,0.0,daily
2018-04-30,N05C,0.0,daily
2018-05-01,N05C,0.0,daily
2018-05-02,N05C,0.0,daily
2018-05-03,N05C,0.0,daily
2018-05-04,N05C,0.0,daily
2018-05-05,N05C,0.0,daily
2018-05-06,N05C,0.0,daily
2018-05-07,N05C,0.0,daily
2018-05-08,N05C,2.0,daily
2018-05-09,N05C,2.0,daily
2018-05-10,N05C,0.0,daily
2018-05-11,N05C,0.0,daily
2018-05-12,N05C,0.0,daily
2018-05-13,N05C,0.0,daily
2018-05-14,N05C,1.0,daily
2018-05-15,N05C,0.0,daily
2018-05-16,N05C,0.0,daily
2018-05-17,N05C,0.0,daily
2018-05-18,N05C,0.0,daily
2018-05-19,N05C,5.0,daily
2018-05-20,N05C,1.0,daily
2018-05-21,N05C,0.0,daily
2018-05-22,N05C,0.0,daily
2018-05-23,N05C,0.0,daily
2018-05-24,N05C,1.0,daily
2018-05-25,N05C,0.0,daily
2018-05-26,N05C,0.0,daily
2018-05-27,N05C,1.0,daily
2018-05-28,N05C,0.0,daily
2018-05-29,N05C,0.0,daily
2018-05-30,N05C,0.0,daily
2018-05-31,N05C,0.0,daily
2018-06-01,N05C,0.0,daily
2018-06-02,N05C,3.0,daily
2018-06-03,N05C,1.0,daily
2018-06-04,N05C,0.0,daily
2018-06-05,N05C,2.0,daily
2018-06-06,N05C,3.0,daily
2018-06-07,N05C,1.0,daily
2018-06-08,N05C,0.0,daily
2018-06-09,N05C,0.0,daily
2018-06-10,N05C,0.0,daily
2018-06-11,N05C,0.0,daily
2018-06-12,N05C,0.0,daily
2018-06-13,N05C,0.0,daily
2018-06-14,N05C,0.0,daily
2018-06-15,N05C,0.0,daily
2018-06-16,N05C,0.0,daily
2018-06-17,N05C,0.0,daily
2018-06-18,N05C,0.0,daily
2018-06-19,N05C,0.0,daily
2018-06-20,N05C,3.0,daily
2018-06-21,N05C,0.0,daily
2018-06-22,N05C,0.0,daily
2018-06-23,N05C,0.0,daily
2018-06-24,N05C,0.0,daily
2018-06-25,N05C,3.0,daily
2018-06-26,N05C,0.0,daily
2018-06-27,N05C,0.0,daily
2018-06-28,N05C,0.0,daily
2018-06-29,N05C,0.0,daily
2018-06-30,N05C,2.0,daily
2018-07-01,N05C,0.0,daily
2018-07-02,N05C,0.0,daily
2018-07-03,N05C,0.0,daily
2018-07-04,N05C,0.0,daily
2018-07-05,N05C,3.0,daily
2018-07-06,N05C,0.0,daily
2018-07-07,N05C,0.0,daily
2018-07-08,N05C,0.0,daily
2018-07-09,N05C,3.0,daily
2018-07-10,N05C,2.0,daily
2018-07-11,N05C,0.0,daily
2018-07-12,N05C,4.0,daily
2018-07-13,N05C,0.0,daily
2018-07-14,N05C,0.0,daily
2018-07-15,N05C,0.0,daily
2018-07-16,N05C,0.0,daily
2018-07-17,N05C,0.0,daily
2018-07-18,N05C,0.0,daily
2018-07-19,N05C,1.0,daily
2018-07-20,N05C,1.0,daily
2018-07-21,N05C,0.0,daily
2018-07-22,N05C,0.0,daily
2018-07-23,N05C,1.0,daily
2018-07-24,N05C,1.0,daily
2018-07-25,N05C,0.0,daily
2018-07-26,N05C,0.0,daily
2018-07-27,N05C,0.0,daily
2018-07-28,N05C,0.0,daily
2018-07-29,N05C,1.0,daily
2018-07-30,N05C,2.0,daily
2018-07-31,N05C,0.0,daily
2018-08-01,N05C,1.0,daily
2018-08-02,N05C,0.0,daily
2018-08-03,N05C,0.0,daily
2018-08-04,N05C,3.0,daily
2018-08-05,N05C,2.0,daily
2018-08-06,N05C,0.0,daily
2018-08-07,N05C,1.0,daily
2018-08-08,N05C,0.0,daily
2018-08-09,N05C,0.0,daily
2018-08-10,N05C,0.0,daily
2018-08-11,N05C,1.0,daily
2018-08-12,N05C,0.0,daily
2018-08-13,N05C,0.0,daily
2018-08-14,N05C,0.0,daily
2018-08-15,N05C,2.0,daily
2018-08-16,N05C,3.0,daily
2018-08-17,N05C,1.0,daily
2018-08-18,N05C,1.0,daily
2018-08-19,N05C,0.0,daily
2018-08-20,N05C,0.0,daily
2018-08-21,N05C,1.0,daily
2018-08-22,N05C,1.0,daily
2018-08-23,N05C,0.0,daily
2018-08-24,N05C,0.0,daily
2018-08-25,N05C,0.0,daily
2018-08-26,N05C,0.0,daily
2018-08-27,N05C,0.0,daily
2018-08-28,N05C,1.0,daily
2018-08-29,N05C,1.0,daily
2018-08-30,N05C,0.0,daily
2018-08-31,N05C,1.0,daily
2018-09-01,N05C,1.0,daily
2018-09-02,N05C,0.0,daily
2018-09-03,N05C,0.0,daily
2018-09-04,N05C,0.0,daily
2018-09-05,N05C,0.0,daily
2018-09-06,N05C,0.0,daily
2018-09-07,N05C,0.0,daily
2018-09-08,N05C,0.0,daily
2018-09-09,N05C,0.0,daily
2018-09-10,N05C,3.0,daily
2018-09-11,N05C,0.0,daily
2018-09-12,N05C,0.0,daily
2018-09-13,N05C,2.0,daily
2018-09-14,N05C,0.0,daily
2018-09-15,N05C,0.0,daily
2018-09-16,N05C,1.0,daily
2018-09-17,N05C,1.0,daily
2018-09-18,N05C,0.0,daily
2018-09-19,N05C,0.0,daily
2018-09-20,N05C,1.0,daily
2018-09-21,N05C,0.0,daily
2018-09-22,N05C,1.0,daily
2018-09-23,N05C,0.0,daily
2018-09-24,N05C,0.0,daily
2018-09-25,N05C,0.0,daily
2018-09-26,N05C,1.0,daily
2018-09-27,N05C,0.0,daily
2018-09-28,N05C,0.0,daily
2018-09-29,N05C,0.0,daily
2018-09-30,N05C,1.0,daily
2018-10-01,N05C,0.0,daily
2018-10-02,N05C,0.0,daily
2018-10-03,N05C,2.0,daily
2018-10-04,N05C,1.0,daily
2018-10-05,N05C,0.0,daily
2018-10-06,N05C,0.0,daily
2018-10-07,N05C,0.0,daily
2018-10-08,N05C,5.0,daily
2018-10-09,N05C,0.0,daily
2018-10-10,N05C,0.0,daily
2018-10-11,N05C,0.0,daily
2018-10-12,N05C,0.0,daily
2018-10-13,N05C,0.0,daily
2018-10-14,N05C,2.0,daily
2018-10-15,N05C,0.0,daily
2018-10-16,N05C,3.0,daily
2018-10-17,N05C,0.0,daily
2018-10-18,N05C,1.0,daily
2018-10-19,N05C,2.0,daily
2018-10-20,N05C,0.0,daily
2018-10-21,N05C,3.0,daily
2018-10-22,N05C,0.0,daily
2018-10-23,N05C,1.0,daily
2018-10-24,N05C,0.0,daily
2018-10-25,N05C,0.0,daily
2018-10-26,N05C,1.0,daily
2018-10-27,N05C,1.0,daily
2018-10-28,N05C,3.0,daily
2018-10-29,N05C,0.0,daily
2018-10-30,N05C,0.0,daily
2018-10-31,N05C,0.0,daily
2018-11-01,N05C,3.0,daily
2018-11-02,N05C,0.0,daily
2018-11-03,N05C,0.0,daily
2018-11-04,N05C,0.0,daily
2018-11-05,N05C,0.0,daily
2018-11-06,N05C,0.0,daily
2018-11-07,N05C,3.0,daily
2018-11-08,N05C,0.0,daily
2018-11-09,N05C,1.0,daily
2018-11-10,N05C,1.0,daily
2018-11-11,N05C,0.0,daily
2018-11-12,N05C,2.0,daily
2018-11-13,N05C,0.0,daily
2018-11-14,N05C,0.0,daily
